ID,Name,Brand,Year,Kilometers,Type,Gearbox_Automatic,Gearbox_Manual,Gearbox_AWD,Gearbox_Front,Fuel_Diesel,Fuel_Unleaded Petrol,Fuel_Premium Unleaded Petrol,Fuel_Liquid Petroleum Gas,Fuel_Premium Unleaded/Electric,Fuel_Unleaded Petrol/Electric,Fuel_Diesel/Electric,Status_ Used,Status_ New In Stock,Status_ Demo,CC,Color,Seating Capacity,Price
12733044.0,32770.41154850566,26699.84683357879,2020.0,27361.0,35259.49270458871,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3470.0,34354.17772108843,7.0,45990
12768369.0,32770.41154850566,46497.30081300813,2011.0,123014.0,35265.453795728485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2996.0,34378.14880952381,5.0,17800
12848115.0,32770.41154850566,30265.449579831933,2011.0,87000.0,35264.98879255656,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2656.0,35468.74413793103,8.0,19999
12756422.0,16224.666666666666,23192.14008620689,2011.0,211026.0,25095.458186929023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3565.0,29085.74739583333,5.0,10990
12844675.0,32770.41154850566,37510.4358974359,2020.0,24254.0,35261.41700148023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1850.0,29068.885416666668,9.0,36890
12694707.0,32770.41154850566,42264.49811320755,2020.0,18398.0,64613.26666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1984.0,34081.60878943111,5.0,79990
12755074.0,32662.666666666668,23157.647629310344,2017.0,28565.0,33030.65030674847,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2776.0,34091.58209760043,5.0,42999
12761644.0,81950.0,45684.21111111111,2021.0,5779.0,35251.25417635864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1969.0,35423.95034482759,5.0,84950
12769211.0,16990.0,36331.66022933011,2005.0,277333.0,32997.8203125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2494.0,34098.08358047991,3.0,18885
12812341.0,15511.2,26748.56111929308,2014.0,142243.0,21304.4415497662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1797.0,34099.69371798328,5.0,12913
12840108.0,16946.5,26094.19077901431,2013.0,123490.0,32239.0234375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2488.0,34096.976813157184,5.0,22990
