ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12841042,2019 Porsche Panamera GTS 97A MY20,254888,Porsche,Panamera,GTS,97A MY20,2019,31247,Coupe,Automatic,Premium Unleaded Petrol, Used,3996,Black,4
12841066,2019 Mercedes-Benz GLE450 4Matic V167 MY19,124800,Mercedes-Benz,GLE450,4Matic,V167 MY19,2019,59050,Wagon,Automatic,Premium Unleaded/Electric, Used,2999,Black,5
12841125,2019 BMW X5 M50D (5 Seat) G05 MY19,123888,BMW,X5,M50D (5 Seat),G05 MY19,2019,33231,Wagon,Automatic,Diesel, Used,2993,Grey,5
12841501,2016 Land Rover Range Rover Vogue SDV8 LG MY16.5,119800,Land Rover,Range Rover,Vogue SDV8,LG MY16.5,2016,62677,Wagon,Automatic,Diesel, Used,4367,Black,5
12841628,2020 Volvo XC90 T6 R-Design (awd) 256 MY20,112990,Volvo,XC90,T6 R-Design (awd),256 MY20,2020,17986,Wagon,Automatic,Premium Unleaded Petrol, Used,1969,Grey,7
12841763,2022 Volvo XC60 B6 R-Design Mhev 246 MY22,94990,Volvo,XC60,B6 R-Design Mhev,246 MY22,2022,2807,Wagon,Automatic,Premium Unleaded/Electric, Used,1969,Grey,5
12841778,2022 Porsche Macan GTS 95B MY22,186990,Porsche,Macan,GTS,95B MY22,2022,10254,Wagon,Automatic,Premium Unleaded Petrol, Used,2894,Black,5
12841822,2019 Mercedes-Benz GLE350 D 4Matic 292 MY18,99990,Mercedes-Benz,GLE350,D 4Matic,292 MY18,2019,35943,Coupe,Automatic,Diesel, Used,2987,Grey,5
12841866,2015 Land Rover Range Rover Sport SVR LW MY15.5,139900,Land Rover,Range Rover Sport,SVR,LW MY15.5,2015,79182,Wagon,Automatic,Premium Unleaded Petrol, Used,4999,Black,5
12842383,2019 Mercedes-Benz GLC63 S 4Matic+ C253 MY20,179800,Mercedes-Benz,GLC63,S 4Matic+,C253 MY20,2019,25101,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,Black,5
12842521,2013 Holden Captiva 5 LTZ (4X4) CG MY13,149990,Holden,Captiva,5 LTZ (4X4),CG MY13,2013,145799,Wagon,Automatic,Diesel, Used,2231,Black,5
12842608,2022 Mercedes-Benz GLC43 4Matic X253 MY22,129800,Mercedes-Benz,GLC43,4Matic,X253 MY22,2022,4500,Wagon,Automatic,Premium Unleaded Petrol, Used,2996,Blue,5
12843111,2014 FPV GT F 351 FG MK2,139990,FPV,GT F,351,FG MK2,2014,49303,Sedan,Automatic,Premium Unleaded Petrol, Used,5000,Grey,5
12843283,2022 Toyota Landcruiser 70 Series GXL VDJ79R,119990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,100,Double Cab Chassis,Manual,Diesel, Used,4461,Grey,5
12843485,2021 Land Rover Defender 110 D300 HSE (220KW) L663 MY21,155800,Land Rover,Defender,110 D300 HSE (220KW),L663 MY21,2021,17175,Wagon,Automatic,Diesel, Used,2996,Black,5
12843554,2019 Toyota Landcruiser LC200 VX (4X4) VDJ200R,114910,Toyota,Landcruiser,LC200 VX (4X4),VDJ200R,2019,48343,Wagon,Automatic,Diesel, Used,4461,White,7
12844032,2022 Volkswagen Touareg 210TDI R-Line CR MY22,138990,Volkswagen,Touareg,210TDI R-Line,CR MY22,2022,20,Wagon,Automatic,Diesel, New In Stock,2967,Blue,5
12844057,2022 Toyota Landcruiser Prado Kakadu GDJ150R,113990,Toyota,Landcruiser Prado,Kakadu,GDJ150R,2022,6056,Wagon,Automatic,Diesel, Used,2755,White,7
12844076,2017 Land Rover Range Rover Autobiography SDV8 LG MY17,162990,Land Rover,Range Rover,Autobiography SDV8,LG MY17,2017,50134,Wagon,Automatic,Diesel, Used,4367,White,5
12844177,2018 Land Rover Range Rover Sport SDV6 HSE LW MY18,144480,Land Rover,Range Rover Sport,SDV6 HSE,LW MY18,2018,73200,Wagon,Automatic,Diesel, Used,2993,Grey,5
12844286,2021 Audi RS 7 4.0 Tfsi Quattro Mhev 4K MY21,245000,Audi,RS 7,4.0 Tfsi Quattro Mhev,4K MY21,2021,11000,Sportback,Automatic,Premium Unleaded/Electric, Used,3996,Blue,5
12844346,2017 Land Rover Range Rover Sport 3.0 SDV6 HSE LW MY17,95880,Land Rover,Range Rover Sport,3.0 SDV6 HSE,LW MY17,2017,77592,Wagon,Automatic,Diesel, Used,2993,Black,5
12844556,2022 Nissan Patrol TI (4X4) Y62 Series 5 MY22,97990,Nissan,Patrol,TI (4X4),Y62 Series 5 MY22,2022,2493,Wagon,Automatic,Premium Unleaded Petrol, Used,5552,White,8
12844601,2017 Toyota Landcruiser GXL (4X4) VDJ79R,94880,Toyota,Landcruiser,GXL (4X4),VDJ79R,2017,147954,Double Cab Chassis,Manual,Diesel, Used,4461,White,5
12844776,2021 Mercedes-Benz GLC 300 4Matic C253 MY21,109990,Mercedes-Benz,GLC,300 4Matic,C253 MY21,2021,3622,Coupe,Automatic,Premium Unleaded Petrol, Used,1991,Blue,5
12844912,2018 Audi SQ7 4.0 TDI V8 Quattro 4M MY19,116880,Audi,SQ7,4.0 TDI V8 Quattro,4M MY19,2018,53001,Wagon,Automatic,Diesel, Used,3956,Grey,5
12844922,2022 Toyota Landcruiser 70 Series GXL VDJ79R,124990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,40,Double Cab Chassis,Manual,Diesel, Used,4461,Gold,5
12845423,2020 Mercedes-Benz GLC43 4Matic X253 MY20.5,123880,Mercedes-Benz,GLC43,4Matic,X253 MY20.5,2020,19901,Coupe,Automatic,Premium Unleaded Petrol, Used,2996,White,5
12845447,2021 Land Rover Defender 110 D300 X-Dynamic HSE (220KW) L663 MY22,169990,Land Rover,Defender,110 D300 X-Dynamic HSE (220KW),L663 MY22,2021,32585,Wagon,Automatic,Diesel, Demo,2996,Black,5
12845464,2020 Porsche 911 Carrera 4S 992 MY21,359850,Porsche,911,Carrera 4S,992 MY21,2020,3904,Coupe,Automatic,Premium Unleaded Petrol, Used,2981,Blue,4
12845536,2017 Land Rover Discovery TD6 HSE MY17,94990,Land Rover,Discovery,TD6 HSE,MY17,2017,65311,Wagon,Automatic,Diesel, Used,2993,White,5
12845580,2017 Mercedes-Benz E63 S 4Matic+ 213 MY17.5,184800,Mercedes-Benz,E63,S 4Matic+,213 MY17.5,2017,48529,Saloon,Automatic,Premium Unleaded Petrol, Used,3982,Grey,5
12845950,2019 Ram 1500 Laramie (4X4) FD3.2 MY19,98830,Ram,1500,Laramie (4X4) FD3.2,MY19,2019,68191,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5654,Black,5
12845998,2022 Toyota Landcruiser 70 Series GXL VDJ79R,144950,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,294,Double Cab Chassis,Manual,Diesel, Used,4461,Grey,5
12846204,2020 Land Rover Range Rover Evoque D180 SE (132KW) L551 MY20.5,94990,Land Rover,Range Rover Evoque,D180 SE (132KW),L551 MY20.5,2020,14855,Wagon,Automatic,Diesel, Used,1999,Black,5
12846282,2022 Hyundai Palisade Highlander (7 Seat) LX2.V3 MY23,107880,Hyundai,Palisade,Highlander (7 Seat),LX2.V3 MY23,2022,10,Wagon,Automatic,Diesel, Demo,2199,Black,7
12846394,2018 Ram 1500 Laramie (4X4) 855KG W/Ramboxes MY18,99989,Ram,1500,Laramie (4X4) 855KG W/Ramboxes,MY18,2018,36713,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5654,White,5
12846409,2020 Toyota Landcruiser LC200 VX (4X4) VDJ200R,114610,Toyota,Landcruiser,LC200 VX (4X4),VDJ200R,2020,93258,Wagon,Automatic,Diesel, Used,4461,Grey,7
12846410,2020 BMW X3 M Competition Xdrive F97,123888,BMW,X3,M Competition Xdrive,F97,2020,7600,Wagon,Automatic,Premium Unleaded Petrol, Used,2993,Grey,5
12846419,2020 Porsche 911 Carrera S 992 MY20,324900,Porsche,911,Carrera S,992 MY20,2020,14300,Coupe,Automatic,Premium Unleaded Petrol, Used,2981,Blue,4
12846435,2022 Toyota Landcruiser Prado Kakadu GDJ150R,99900,Toyota,Landcruiser Prado,Kakadu,GDJ150R,2022,11500,Wagon,Automatic,Diesel, Used,2755,Grey,7
12846437,2019 Mercedes-Benz C63 S W205 MY20,169800,Mercedes-Benz,C63,S,W205 MY20,2019,21647,Sedan,Automatic,Premium Unleaded Petrol, Used,3982,Black,5
12846508,2013 HSV Clubsport R8 GEN F,100000,HSV,Clubsport,R8,GEN F,2013,144121,Sedan,Automatic,Premium Unleaded Petrol, Used,6200,Gunmetal,5
12846540,2020 Mercedes-Benz GLB35 4Matic X247 MY21,102880,Mercedes-Benz,GLB35,4Matic,X247 MY21,2020,9406,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,White,7
12846551,2021 Land Rover Range Rover Sport DI6 SE (183KW) L494 MY21.5,162690,Land Rover,Range Rover Sport,DI6 SE (183KW),L494 MY21.5,2021,22138,Wagon,Automatic,Diesel/Electric, Used,2997,Grey,5
12847027,2020 Ram 1500 Laramie (4X4) With Rambox MY20,121990,Ram,1500,Laramie (4X4) With Rambox,MY20,2020,11806,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5654,Silver,5
12847060,2022 Toyota Landcruiser 70 Series GXL VDJ79R,107990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,11231,Cab Chassis,Manual,Diesel, Used,4461,White,2
12847062,2022 Toyota Landcruiser LC300 GXL (4X4) FJA300R,125990,Toyota,Landcruiser,LC300 GXL (4X4),FJA300R,2022,19,Wagon,Automatic,Diesel, Used,3346,White,7
12847065,2019 Toyota Landcruiser LC200 Sahara (4X4) VDJ200R,132888,Toyota,Landcruiser,LC200 Sahara (4X4),VDJ200R,2019,43545,Wagon,Automatic,Diesel, Used,4461,Silver,7
12847066,2022 Toyota Landcruiser 70 Series GXL VDJ79R,129990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,8,Double Cab Chassis,Manual,Diesel, Used,4461,Gold,5
12847070,2022 Toyota Landcruiser 70 Series GXL VDJ79R,127990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,18,Double Cab Chassis,Manual,Diesel, Used,4461,Gold,5
12847072,2022 Toyota Landcruiser LC300 VX (4X4) FJA300R,136990,Toyota,Landcruiser,LC300 VX (4X4),FJA300R,2022,5,Wagon,Automatic,Diesel, Used,3346,White,7
12847074,2022 Toyota Landcruiser 70 Series GXL VDJ79R,109990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,18,Cab Chassis,Manual,Diesel, Used,4461,White,2
12847171,2020 Toyota Landcruiser 70 Series GXL VDJ76R,96490,Toyota,Landcruiser 70 Series,GXL,VDJ76R,2020,32900,Wagon,Manual,Diesel, Used,4461,White,5
12847172,2020 Toyota Landcruiser 70 Series GXL VDJ76R,99990,Toyota,Landcruiser 70 Series,GXL,VDJ76R,2020,34750,Wagon,Manual,Diesel, Used,4461,White,5
12847173,2020 Toyota Landcruiser 70 Series GXL VDJ76R,99990,Toyota,Landcruiser 70 Series,GXL,VDJ76R,2020,35350,Wagon,Manual,Diesel, Used,4461,White,5
12847516,2017 Toyota Landcruiser GXL (4X4) VDJ200R MY16,107500,Toyota,Landcruiser,GXL (4X4),VDJ200R MY16,2017,66200,Wagon,Automatic,Diesel, Used,4461,Onxy,7
12847785,2022 Toyota Landcruiser Prado Kakadu GDJ150R,106888,Toyota,Landcruiser Prado,Kakadu,GDJ150R,2022,9198,Wagon,Automatic,Diesel, Used,2755,Grey,7
12848001,2018 Land Rover Range Rover Sport V8 SC HSE Dynamic LW MY18,179990,Land Rover,Range Rover Sport,V8 SC HSE Dynamic,LW MY18,2018,64619,Wagon,Automatic,Premium Unleaded Petrol, Used,4999,Grey,5
12848324,2018 Land Rover Range Rover Autobiography SDV8 LG MY18,155000,Land Rover,Range Rover,Autobiography SDV8,LG MY18,2018,108674,Wagon,Automatic,Diesel, Used,4367,Black,5
12848330,2018 Land Rover Range Rover Sport SDV6 SE (183KW) LW MY19,119900,Land Rover,Range Rover Sport,SDV6 SE (183KW),LW MY19,2018,77543,Wagon,Automatic,Diesel, Used,2993,Black,5
12848579,2022 Lexus LX600 F Sport VJA310R,265980,Lexus,LX600,F Sport,VJA310R,2022,8902,Wagon,Automatic,Premium Unleaded Petrol, Used,3445,Black,5
12848695,2006 Porsche 911 Carrera S 997,144900,Porsche,911,Carrera S,997,2006,45605,Coupe,Manual,Premium Unleaded Petrol, Used,3824,Grey,4
12848817,2018 Audi A7 Spback 55 Tfsi Quattro(hybrid) 4K MY19,102990,Audi,A7,Spback 55 Tfsi Quattro(hybrid),4K MY19,2018,27096,Sportback,Automatic,Premium Unleaded/Electric, Used,2995,Silver,5
12848894,2017 Toyota Landcruiser VX (4X4) VDJ200R MY16,94800,Toyota,Landcruiser,VX (4X4),VDJ200R MY16,2017,141291,Wagon,Automatic,Diesel, Used,4461,Grey,7
12849227,2020 Land Rover Range Rover Sport SDV6 SE (183KW) L494 MY20.5,128800,Land Rover,Range Rover Sport,SDV6 SE (183KW),L494 MY20.5,2020,80675,Wagon,Automatic,Diesel, Used,2993,White,5
12849631,2021 Mercedes-Benz GLS 450 4Matic (hybrid) X167 MY21.5,165990,Mercedes-Benz,GLS,450 4Matic (hybrid),X167 MY21.5,2021,37686,Wagon,Automatic,Premium Unleaded/Electric, Used,2999,Silver,7
12850171,2021 Land Rover Defender 110 P300 S (221KW) L663 MY21,127000,Land Rover,Defender,110 P300 S (221KW),L663 MY21,2021,28885,Wagon,Automatic,Premium Unleaded Petrol, Used,1997,Grey,5
12850488,2021 Porsche Macan GTS 95B MY21,149990,Porsche,Macan,GTS,95B MY21,2021,9688,Wagon,Automatic,Premium Unleaded Petrol, Used,2894,Grey,5
12850963,2016 Toyota Landcruiser GXL (4X4) LC70 VDJ79R MY17,104999,Toyota,Landcruiser,GXL (4X4),LC70 VDJ79R MY17,2016,71000,Double Cab Chassis,Manual,Diesel, Used,4461,Silver,5
12851060,2021 Mercedes-Benz GLS63 4Matic (hybrid) X167 MY21.5,279800,Mercedes-Benz,GLS63,4Matic (hybrid),X167 MY21.5,2021,23500,Wagon,Automatic,Premium Unleaded/Electric, Used,3982,Black,7
12851106,2022 BMW 3 M340I Xdrive G20,104990,BMW,3,M340I Xdrive,G20,2022,7100,Sedan,Automatic,Premium Unleaded Petrol, Used,2998,Grey,5
12851249,2018 Mercedes-Benz CLS450 4Matic 257,108888,Mercedes-Benz,CLS450,4Matic,257,2018,34391,Coupe,Automatic,Premium Unleaded Petrol, Used,2982,Grey,5
12851250,2022 Toyota Landcruiser LC300 Sahara (4X4) FJA300R,159888,Toyota,Landcruiser,LC300 Sahara (4X4),FJA300R,2022,20,Wagon,Automatic,Diesel, Used,3346,Black,7
12851435,2020 Mercedes-Benz A45 S 4Matic+ W177 MY21,99800,Mercedes-Benz,A45,S 4Matic+,W177 MY21,2020,13802,Hatchback,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12851768,2021 BMW X6 M Competition F96,210800,BMW,X6,M Competition,F96,2021,18500,Wagon,Automatic,Premium Unleaded Petrol, Used,4395,Blue,5
12851861,2017 Land Rover Discovery TD6 SE MY17,105000,Land Rover,Discovery,TD6 SE,MY17,2017,36000,Wagon,Automatic,Diesel, Used,2993,Orange,5
12851882,2022 Volkswagen Touareg 210TDI R-Line CR MY22,139888,Volkswagen,Touareg,210TDI R-Line,CR MY22,2022,15,Wagon,Automatic,Diesel, New In Stock,2967,Grey,5
